timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
71,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.9300,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,38.8000,9.1000,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.5000,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1000,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,4.4800,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.0900,0.0000,0.0000,0.0000,18.7800,10.6300,5.9000,5.2700,4.2500,15.6200,21.4100,1.4000,47.0100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,32.9602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.0000,0.0000,0.0000,46.3200,0.0000,18.0000,0.0000,0.0000,19.3400,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,32.0000,0.0000,0.0000,0.0000,3.0900,0.0000,0.0000,1419.3133,278.87,0.00,14.3479,0.00,1683.8354
72,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.9300,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,38.8000,9.1000,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.5000,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1000,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,4.4800,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8700,0.0000,0.0000,0.0000,18.7800,10.6300,6.1700,5.2700,8.5000,15.6200,21.4100,1.4000,47.0100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0200,22.7699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.5000,0.0000,0.0000,27.7300,0.0000,15.0000,0.0000,0.0000,18.6600,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,21.0000,0.0000,0.0000,0.0000,2.2300,0.0000,0.0000,1376.7930,309.24,0.00,14.1466,0.00,1671.8864
73,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.1000,49.9200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.5000,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1000,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.7200,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8500,0.0000,0.0000,0.0000,18.7800,10.6300,12.3400,11.1200,8.5000,15.6200,21.4100,4.3300,47.0100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,20.8000,0.0000,12.0000,0.0000,0.0000,18.6600,48.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,11.0000,0.0000,0.0000,0.0000,1.7000,0.0000,0.0000,1330.9831,343.14,0.00,14.2379,0.00,1659.8852
74,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.1000,67.1900,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.5000,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1000,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.7200,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8500,0.0000,0.0000,0.0000,18.7800,10.6300,18.5100,11.1200,12.7600,16.1300,21.4100,21.5200,47.0100,5.0600,2.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.5000,0.0000,0.0000,13.3100,0.0000,8.0000,0.0000,0.0000,18.0000,46.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,4.0000,0.0000,0.0000,0.0000,1.2100,0.0000,0.0000,1354.5831,327.64,0.00,14.3059,0.00,1667.9172
75,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.1459,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0900,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1000,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.7200,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8500,0.0000,0.0000,0.0000,18.7800,13.0000,18.5100,17.9100,13.4300,16.5300,21.9300,21.5200,47.0100,5.0600,8.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.5000,0.0000,0.0000,7.4900,0.0000,6.0000,0.0000,0.0000,17.3400,45.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2500,0.0000,1.0000,0.0000,0.0000,0.0000,0.6100,0.0000,0.0000,1359.8831,346.05,0.00,14.5051,0.00,1691.4280
76,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.5567,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,280.8700,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1000,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8500,0.0000,0.0000,0.0000,18.7800,13.0000,18.5100,17.9100,13.4300,16.5300,21.9300,21.5200,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,0.0000,0.0000,0.8700,0.0000,4.0000,0.0000,0.0000,16.3400,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,28.2600,0.0000,1.0000,0.0000,0.0000,0.0000,0.2300,0.0000,0.0000,1355.4039,368.32,0.00,14.6545,0.00,1709.0694
77,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,303.9100,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5300,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.6800,0.0000,0.0000,0.0000,18.7800,10.6300,18.5100,17.9100,13.4300,16.5300,21.9300,21.5200,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.0000,0.0000,0.0000,0.6700,0.0000,2.0000,0.0000,0.0000,16.0000,44.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1369.2847,386.72,0.00,14.9257,0.00,1741.0790
78,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,353.5000,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5500,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8300,0.0000,0.0000,0.0000,18.7800,10.6300,18.5100,17.9100,13.4300,16.5300,21.9300,21.5200,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6600,43.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1414.3747,364.45,0.00,15.1174,0.00,1763.7073
79,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,392.2400,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5500,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.6300,0.0000,0.0000,0.0000,18.7800,10.6300,18.5100,17.9100,13.4300,16.5300,21.9300,21.5200,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6600,41.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1449.4147,408.99,0.00,15.7858,0.00,1842.6189
80,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,416.4500,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5500,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.6500,0.0000,0.0000,0.0000,18.7800,10.6300,18.5100,17.9100,13.4300,16.5300,21.9300,8.1200,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,40.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,27.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1456.2447,417.71,0.00,15.9164,0.00,1858.0383
81,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.9800,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5500,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.6800,0.0000,0.0000,0.0000,18.7800,10.6300,18.5100,17.9100,13.4300,16.5300,21.9300,1.5700,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6600,38.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1459.9147,462.26,0.00,16.3215,0.00,1905.8532
82,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.9900,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5500,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.7000,0.0000,0.0000,0.0000,18.7800,10.6300,18.5100,17.9100,13.4300,16.5300,21.9300,1.5700,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3400,36.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1455.4647,479.70,0.00,16.4306,0.00,1918.7341
83,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.1900,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5600,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5500,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.4400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.7600,0.0000,0.0000,0.0000,18.7800,13.0000,18.5100,17.3500,12.7600,16.1300,21.4100,6.1500,47.0100,5.0600,0.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1490.9847,411.91,0.00,16.1595,0.00,1886.7352
84,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.1900,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5600,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5500,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.2400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8100,0.0000,0.0000,0.0000,18.7800,13.0000,18.5100,17.3500,12.7600,16.1300,21.4100,6.1500,47.0100,5.0600,0.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6600,29.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1489.6647,425.46,0.00,16.2623,0.00,1898.8624
85,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.1900,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5600,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5600,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.2400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8400,0.0000,0.0000,0.0000,18.7800,13.0000,18.5100,17.3500,12.7600,16.1300,21.4100,6.1500,47.0100,5.0600,0.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,29.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1488.8047,383.81,0.00,15.9052,0.00,1856.7095
86,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.1900,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5600,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5600,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.2400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,3.8500,0.0000,0.0000,0.0000,18.7800,13.0000,18.5100,17.3500,12.7600,16.1300,21.4100,6.1500,47.0100,5.0600,0.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1487.2247,391.56,0.00,15.9570,0.00,1862.8277
87,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.1900,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5500,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5600,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.7000,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2100,0.0000,0.0000,0.0000,18.0800,13.0000,18.5100,17.3500,12.7600,16.1300,21.4100,6.9900,47.0100,5.0600,0.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1487.5647,440.96,0.00,16.3748,0.00,1912.1499
88,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.1900,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5500,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,7.5600,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,23.8300,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2000,0.0000,0.0000,0.0000,18.0800,13.0000,18.5100,17.3500,12.7600,16.1300,21.4100,6.9900,47.0100,5.0600,0.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,27.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1485.9347,454.52,0.00,16.4750,0.00,1923.9797
89,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,494.9300,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1700,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.2500,0.0000,0.0000,0.0000,17.8400,11.8200,18.5100,17.9100,13.4300,16.5300,21.9300,6.9900,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.8200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,26.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1499.7147,440.43,0.00,17.0100,0.00,1923.1347
90,BRPL,74DSBRPL2024/09/15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.7800,0.0000,13.9675,0.0000,0.0000,0.0000,0.0000,0.0000,38.3700,9.4000,67.8200,0.0000,-1.4008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,493.5600,0.0000,0.0000,8.8500,30.8900,50.5200,71.3600,32.3200,24.6800,8.7500,8.1000,0.0000,19.1100,42.0500,0.0000,0.0000,0.0000,0.0000,0.0000,45.3400,26.4800,6.9400,0.0000,28.6500,0.0000,0.0000,0.0000,22.6800,4.3100,0.0000,0.0000,0.0000,17.8400,11.8200,18.5100,17.9100,13.4300,16.5300,21.9300,6.9900,47.0100,5.0600,8.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3400,25.6700,0.0000,0.0000,0.0000,0.0000,0.0000,11.4480,26.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1497.1647,448.43,0.00,16.9214,0.00,1928.6733
